system:index	BCI_max	BCI_mean	BCI_min	BCI_stdDev	BLFEI_max	BLFEI_mean	BLFEI_min	BLFEI_stdDev	BSI_max	BSI_mean	BSI_min	BSI_stdDev	Blue_p10	Blue_p25	Blue_p50	Blue_p75	Blue_p90	Brightness_max	Brightness_mean	Brightness_min	Brightness_stdDev	Green_p10	Green_p25	Green_p50	Green_p75	Green_p90	HAND	MNDWI_max	MNDWI_mean	MNDWI_min	MNDWI_stdDev	Map	NBR_max	NBR_mean	NBR_min	NBR_stdDev	NDBI_max	NDBI_mean	NDBI_min	NDBI_stdDev	NDSI_max	NDSI_mean	NDSI_min	NDSI_stdDev	NDVI_max	NDVI_mean	NDVI_min	NDVI_stdDev	NDWI_max	NDWI_mean	NDWI_min	NDWI_stdDev	NIR_contrast	NIR_corr	NIR_diss	NIR_ent	NIR_idm	NIR_p10	NIR_p25	NIR_p50	NIR_p75	NIR_p90	NIR_var	Red_p10	Red_p25	Red_p50	Red_p75	Red_p90	SWIR1_p10	SWIR1_p25	SWIR1_p50	SWIR1_p75	SWIR1_p90	SWIR2_p10	SWIR2_p25	SWIR2_p50	SWIR2_p75	SWIR2_p90	TPI	TWI	aspect	elevation	slope	.geo
750_0	0.2276323	0.2062581	0.1749624	0.015196090032373806	0.45216063	0.43376032	0.40673658	0.010848676060744628	0.048210092	-0.027817298	-0.120383784	0.052479384	8072	8093	8254	8809	8863	13703	11887.53846153846	10964.833333333334	738.7026921056905	9262	9378	9636	9942	10392	11.199951	-0.14457722	-0.20069836	-0.26163557	0.030698283	2	0.3328137	0.1887984	0.08729485	0.076458617	0.011708429	-0.07928347	-0.20038609	0.067290077	-0.14457722	-0.20069836	-0.26163557	0.030698283	0.40010917	0.2801686	0.18105829	0.061855904842037644	-0.20723195	-0.27564403	-0.3609232	0.041244033652485766	0	1	0	0	1	15825	16484	17023	17576	18511	0	8692	8899	9166	10124	10973	13024	13434	14510	15627	16445	10186	10571	11146	12902	13419	-0.202898551	-1.65942435	63	1925	2	{"type":"MultiPoint","coordinates":[]}
751_0	0.27606246	0.23221299	0.17711627	0.029765066303565367	0.4860078	0.45059773	0.40851715	0.025067603202868428	0.046022877	-0.0834903	-0.15997505	0.067513307	8292	8376	8592	8788	9190	16044.833333333334	13103.539215686276	12172.833333333334	864.7822018473897	9674	9881	10028	10332	10691	44.599854	-0.15854017	-0.2154097	-0.2586024	0.024849430320152053	2	0.39783984	0.29128888	0.118022226	0.088751025	0.003040712	-0.15506622	-0.24354348	0.078829831	-0.15854017	-0.2154097	-0.2586024	0.024849430320152053	0.48687196	0.3713881	0.20515962	0.091511912	-0.24738908	-0.3579515	-0.43943793	0.060601879	0	1	0	0	1	17705	20006	22500	23525	25716	0	8777	9156	9488	10324	11677	14284	14880	15987	16541	17813	10595	11001	11556	12150	13967	1.4347826086955138	-2.743282358	214	2357	7	{"type":"MultiPoint","coordinates":[]}
752_0	0.23582691	0.19179955	0.15117396	0.024871805805253194	0.4596614	0.42376432	0.3966426	0.019582909357400702	0.051649727	-0.018157516	-0.10298654	0.050305235	8219	8248	8400	8499.5	8545	12371.333333333334	11409.361111111111	10425.666666666666	521.5772590818577	8966	9224.5	9363	9573.5	9800	91.70007	-0.171768	-0.19342518	-0.21108179	0.011038138264426768	2	0.30198282	0.15442444	-0.006331995	0.095973308	0.044530224	-0.060994316	-0.1754235	0.07054762	-0.171768	-0.19342518	-0.21108179	0.011038138264426768	0.3917223	0.24822073	0.114515156	0.08787008	-0.1449144	-0.25055382	-0.35698247	0.067659633	0	1	0	0	1	12636	13133.5	16165.5	17421	19810	0	9078	9192.5	9325	9639.5	9778	13124	13645	13920.5	14300.5	14688	10865	10967	11357	12063	12168	7.623188405797009	-3.830524838	9	2050	21	{"type":"MultiPoint","coordinates":[]}
753_0	0.24866684	0.20398706	0.13499476	0.028222689653535703	0.47002316	0.43585387	0.3962528	0.020401073	0.020096866	-0.06435577	-0.15756647	0.045993452	8091	8280	8477	8631	8757	15483.333333333334	12520.543859649124	10890.833333333334	850.5610993625311	9666	9817	10139	10290	10523	79.69995	-0.12515244	-0.18854542	-0.2269994	0.024507664494815885	2	0.3756178	0.2566385	0.15058847	0.063676647	-0.038916692	-0.13719274	-0.24878833	0.053856071936856674	-0.12515244	-0.18854542	-0.2269994	0.024507664494815885	0.44794744	0.3308874	0.22507636	0.063439595	-0.23493166	-0.31730968	-0.4045962	0.044337404	0	1	0	0	1	17646	18369	19745	21094	23082	0	8885	9158	10035	10418	11162	13161	14309	15074	15326	16333	10174	11020	11622	12057	13027	0.057971014	-1.167098949	135	1872	1	{"type":"MultiPoint","coordinates":[]}
754_0	0.22823529	0.19711074	0.14350742	0.021217060415346524	0.45861098	0.42737994	0.39011404	0.018547049971008457	0.07195119	-0.03214386	-0.17948428	0.07980361	8003	8059	8414.5	8627.5	8775	13016.166666666666	11841.041666666666	10877.5	431.10349564613074	9388	9440.5	9626	9676.5	9949	2.1999512	-0.15859915	-0.19625646	-0.2406455	0.025405613	2	0.40244785	0.18419038	-0.033647813	0.1284248064868156	0.07327302	-0.08584707	-0.27192694	0.1057914432367926	-0.15859915	-0.19625646	-0.2406455	0.025405613	0.4670619	0.27569062	0.11102835	0.10741488045749342	-0.14547636	-0.27659327	-0.42216924	0.080756245	0	1	0	0	1	13193	15424	16658	20529.5	21604	0	8621	8849	9749	10226.5	10505	13038	13562.5	14188	14952	15799	9911	10295	11925	12695.5	13444	-0.695652174	-0.966254611	333	1864	2	{"type":"MultiPoint","coordinates":[]}
755_0	0.23857832	0.21171436	0.1779042	0.019748037	0.4472964	0.4297333	0.401587	0.011870655	0.092235975	0.01876478	-0.15881392	0.083771707	8219	8618	8715	8829	8921	12805.333333333334	12031.233333333334	11293.666666666666	363.819816	9404	9509	9611	9831	10001	4.199951	-0.16195534	-0.22675037	-0.28590107	0.035835497	2	0.37088943	0.1041025	0.003264196	0.12847093605188695	0.090892285	-0.008704234	-0.25537544	0.11683766433989352	-0.16195534	-0.22675037	-0.28590107	0.035835497	0.4283061	0.2178271	0.13532819	0.10176997731125229	-0.15926173	-0.23420078	-0.4068187	0.079576822	0	1	0	0	1	13689	14000	14490	15454	21885	0	8927	9815	10019	10429	10883	13229	14363	15898	16046	16771	10235	12370	13031	13630	13718	-1.246376812	1.6753637629673364	108	1868	3	{"type":"MultiPoint","coordinates":[]}
756_0	0.24572359	0.2061164	0.1574317	0.02223757	0.47321513	0.4323379	0.3906488	0.021066255	0.06797199	-0.06874756	-0.2325751	0.099610386	8037	8059	8585.5	8824	8995	13064.833333333334	12462.7	11847.166666666666	472.95914082386673	9339.5	9543	9835.5	9949	10281.5	24.200195	-0.14409842	-0.2044428	-0.28065374	0.040055394	2	0.46738666	0.24758995	0.05341791	0.1397433809639125	0.03521085	-0.13736969	-0.33200678	0.12297115508829516	-0.14409842	-0.2044428	-0.28065374	0.040055394	0.53415316	0.3305189	0.18467647	0.11923253227906805	-0.2305863	-0.3321132	-0.48400876	0.083087689	0	1	0	0	1	16459	16604	19527	21124	25967.5	0	8548.5	8914	9444.5	11046	11295	13402.5	13670	14169.5	16050	17348	10083.5	10270	11289.5	13182	14390.5	-3.47826087	-2.383342545	112	2476	15	{"type":"MultiPoint","coordinates":[]}
757_0	0.2647047	0.24032421	0.21167082	0.016005301143294584	0.47479805	0.45634782	0.43448672	0.010583786962564802	-0.005552044	-0.06364539	-0.121195175	0.037451435	8227	8257	8412	8688	8857	13811	12643.512820512822	11528.166666666666	657.5063662281037	9587	9790	10015	10300	10632	2.1999512	-0.18353543	-0.21916978	-0.26210293	0.023759324311064273	2	0.3522036	0.2657171	0.19481897	0.050539377	-0.058199417	-0.1260792	-0.19801605	0.044300809	-0.18353543	-0.21916978	-0.26210293	0.023759324311064273	0.43582433	0.3550693	0.2784531	0.045120001609495836	-0.28579587	-0.33591205	-0.3975498	0.032365125138949145	0	1	0	0	1	18297	19141	20104	20763	22452	0	8943	9160	9301	10139	10803	14246	14419	15846	16764	17213	10503	11085	11343	12516	12955	-1.420289855	0.9055285199661425	90	1922	2	{"type":"MultiPoint","coordinates":[]}
758_0	0.22681919	0.20942496	0.16484134	0.013504101717520997	0.44807255	0.43533057	0.40005764	0.011484264767273758	0.03196941	-0.0504169	-0.11696523	0.050783337	8123	8246	8434	8587	8752	13073.666666666666	11835.100000000002	11358	409.46230233926156	9179	9234	9340	9586	10020	12.700073	-0.17383914	-0.20370409	-0.23596223	0.018454569394427297	2	0.31698087	0.21586254	0.088423096	0.076039242	0.005517154	-0.10638886	-0.19941698	0.067113806	-0.17383914	-0.20370409	-0.23596223	0.018454569394427297	0.39838102	0.3079574	0.19838275	0.065780135	-0.22029415	-0.30326533	-0.36865342	0.047917374	0	1	0	0	1	15682	15812	17993	19251	19961	0	8681	8796	9248	9832	10323	13401	13597	14266	14936	15507	10376	10612	11391	12148	12831	3.2318840579710013	-1.988202256	180	1871	3	{"type":"MultiPoint","coordinates":[]}
759_0	0.23128752	0.20716247	0.1508675	0.018206183382019993	0.45603472	0.43286622	0.39210704	0.013147409105283057	0.057618633	-0.032459237	-0.11163549	0.060722542390415385	8129	8236	8514	8675	8928	13208.5	12094.450980392157	11375.833333333334	518.7416768832314	9370	9508	9652	10037	10085	0	-0.1547455	-0.20559801	-0.25383785	0.031222759710135124	2	0.3168144	0.19769014	0.06007726	0.091005224	0.03320265	-0.087487414	-0.19248943	0.079784158	-0.1547455	-0.20559801	-0.25383785	0.031222759710135124	0.39942634	0.28821057	0.15629041	0.075477903	-0.1890411	-0.2877892	-0.36862254	0.051611137284272024	0	1	0	0	1	15782	16489	17492	19180	20736	0	8899	9006	9662	10613	10779	13314	13797	14624	15615	16866	10174	10825	11734	12830	13953	-0.898550725	3.248210596061655	34	1852	3	{"type":"MultiPoint","coordinates":[]}
760_0	0.26176494	0.22975269	0.1943682	0.019831678602277858	0.46459785	0.4427147	0.41649973	0.010902199199561476	0.06513987	-0.001036105	-0.060150377	0.039968944946407924	8468	8618.5	8788.5	8891.5	8998	13449.333333333334	12592.656249999998	11131.5	572.6111927098084	9425	9687.5	9988.5	10383	10659	0	-0.17228763	-0.23403083	-0.28781134	0.036859396221793066	2	0.24592395	0.16125341	0.07378267	0.053288515	0.04281449	-0.042109054	-0.12790926	0.054629556	-0.17228763	-0.23403083	-0.28781134	0.036859396221793066	0.3338633	0.26887304	0.18809731	0.045479195102666736	-0.22599925	-0.27369884	-0.3148879	0.025303475	0	1	0	0	1	16267	16422.5	17132	18805	20136	0	9422	9644	10113.5	10586	11208	14738	15586	16303	17155.5	17433	11683	12245.5	12705.5	13378.5	13726	-0.913043478	2.991793615953372	135	1905	1	{"type":"MultiPoint","coordinates":[]}
761_0	0.24759145	0.2149552	0.14891534	0.023229924011762743	0.4608974	0.43094003	0.386574	0.019531191962014915	0.08130698	0.006531765	-0.061490487	0.048499941964025704	8364	8437	8587.5	8870	9045	13235.333333333334	12377.42857142857	11846	413.3446317305562	9398	9548	9908.5	10103	10287	34.599976	-0.1944401	-0.23075965	-0.25374183	0.018362972	2	0.25964692	0.14596753	0.026649164	0.075295756	0.057458796	-0.035621934	-0.12403297	0.060941824	-0.1944401	-0.23075965	-0.25374183	0.018362972	0.35265243	0.24747196	0.13061209	0.074014986	-0.17641407	-0.26375645	-0.33284408	0.048565957	0	1	0	0	1	15376	15641	16883.5	17815	19978	0	9465	9561	9902	11003	11303	14953	15083	15641	16541	16948	11576	11747	12457.5	13408	14162	-1.449275362	-1.907218617	0	1901	6	{"type":"MultiPoint","coordinates":[]}
762_0	0.23484455	0.19795114	0.14928779	0.017953304	0.45119536	0.42858586	0.3927819	0.014202557425418217	0.04911326	-0.037169177	-0.15399054	0.058578816	7964	8064.5	8293.5	8756	8802	13068.833333333334	12002.09375	11483.5	431.33163063463996	9362	9507	9785	9963.5	10191	2.1999512	-0.16015936	-0.19495144	-0.23791043	0.024318632328174866	2	0.36923712	0.19947426	0.07486759	0.088916376	0.01687711	-0.097296	-0.24574336	0.076589334	-0.16015936	-0.19495144	-0.23791043	0.024318632328174866	0.42998406	0.28850293	0.17738377	0.075171265	-0.20578264	-0.2865884	-0.39422175	0.053670118	0	1	0	0	1	15472	16037.5	18011.5	19054.5	20101	0	8920	9133	9452	10434	10810	13065	13719	14328	15559.5	16249	10208	10647	12016.5	12877	13211	-1.956521739	-0.473905017	0	1863	1	{"type":"MultiPoint","coordinates":[]}
763_0	0.22371903	0.18711857	0.14147922	0.016829345	0.44964612	0.4163506	0.38154718	0.015169824	0.066004284	-0.011956884	-0.09239514	0.052900665	8311	8349	8566	8968	9211	14573.833333333334	12613.009803921568	11664.666666666666	730.1030312075164	9571	9788	10122	10544	10808	19.5	-0.1701774	-0.20363	-0.24830578	0.02436204	2	0.28343654	0.17349386	0.054879215	0.072827254	0.027601836	-0.07393359	-0.17098014	0.066959768	-0.1701774	-0.20363	-0.24830578	0.02436204	0.37236214	0.25647447	0.15227744	0.070048718	-0.20100026	-0.27328336	-0.34797975	0.044677793	0	1	0	0	1	16084	16580	17278	19659	21168	0	9517	9744	10304	11660	12022	14075	14592	15261	16594	17407	11168	11838	12285	13418	14785	-1.289855072	0.8449832604737757	90	1884	3	{"type":"MultiPoint","coordinates":[]}
764_0	0.23185794	0.19316457	0.1439606	0.026814772734080963	0.45856184	0.42207563	0.3871638	0.022068451	0.05868078	-0.015182099	-0.11404038	0.053741146	8277	8381	8494	8630	8705	12537.333333333334	11957.397435897437	10855	392.5250361575181	9474	9681	9750	9832	10112	0	-0.17875417	-0.20170985	-0.2319223	0.016715097616892202	2	0.3126744	0.16786611	0.002174789	0.089343874	0.037294954	-0.06745027	-0.18148364	0.067303681	-0.17875417	-0.20170985	-0.2319223	0.016715097616892202	0.39665112	0.25572446	0.12292419	0.084987006	-0.16601846	-0.26491714	-0.35966122	0.059113901	0	1	0	0	1	13793	15835	17700	18621	18864	0	9122	9369	10005	10417	10861	13807	14110	14910	14970	15533	10756	11606	12017	12388	12831	3.449275362318758	2.927291957704899	270	1870	1	{"type":"MultiPoint","coordinates":[]}
765_0	0.25802502	0.22105531	0.12911123	0.031208219677100506	0.45044997	0.4298736	0.39029783	0.015520984535769916	0.100776955	0.03673034	-0.07312648	0.054487468	8474	8907	9063.5	9158	9418	14441.333333333334	13336.083333333332	12515.166666666666	550.7462116624774	10045	10164	10288.5	10479	11005	48.69995	-0.13714	-0.25109968	-0.30010092	0.045926618130677395	2	0.28333595	0.09975138	-0.050421506	0.090520281	0.10222864	-4.65E-04	-0.16310327	0.076331536	-0.13714	-0.25109968	-0.30010092	0.045926618130677395	0.34986264	0.2208555	0.13223109	0.06204999	-0.1812134	-0.25171393	-0.32952952	0.040605772791598584	0	1	0	0	1	14925	16501	17283.5	18245	20389	0	10137	10287	11133	11770	12273	15104	16507	17878.5	18498	19690	11595	13085	14546.5	15600	16510	2.130434782608745	-0.289764336	135	1760	4	{"type":"MultiPoint","coordinates":[]}
766_0	0.23203063	0.20617293	0.1686203	0.015668612	0.44902956	0.43392223	0.40590864	0.011525597092927269	0.032562476	-0.033401534	-0.1128026	0.04141641	8092	8307	8373	8596	8716	13234.833333333334	11894.144444444444	11166.333333333334	445.42176378608946	9381	9463	9597	9939	10086	7.0999756	-0.15759291	-0.19973117	-0.23493187	0.017847730940507185	2	0.32598746	0.20222776	0.09974635	0.066259687	3.1167212E-5	-0.08782017	-0.19062857	0.055678096	-0.15759291	-0.19973117	-0.23493187	0.017847730940507185	0.39336884	0.28804561	0.19489186	0.057008937	-0.21402688	-0.2823751	-0.36738822	0.042118807	0	1	0	0	1	15579	16042	17053	18508	20277	0	8857	9133	9651	9880	10546	13767	14097	14666	14997	15341	10436	11115	11345	11970	12479	-1.753623188	0.4423780429694071	315	1860	1	{"type":"MultiPoint","coordinates":[]}
767_0	0.25339103	0.22003639	0.15578589	0.021384650220692594	0.46054617	0.4411267	0.39628276	0.015688374408354244	0.07693984	-0.03422614	-0.13676445	0.068304355	8131	8279	8518.5	8703	9047	13368.666666666666	12202.947916666668	11278.166666666666	448.74800262146124	9436	9563.5	9843	10002.5	10268	5.5	-0.16643165	-0.2134283	-0.28052413	0.029105905665607227	2	0.35041925	0.20104717	0.042664696	0.10333983982936142	0.059727456	-0.085335076	-0.22059494	0.088941523	-0.16643165	-0.2134283	-0.28052413	0.029105905665607227	0.4189064	0.29800984	0.14140739	0.087548153	-0.16965617	-0.29294306	-0.38866213	0.064231909	0	1	0	0	1	15380	16384.5	17995.5	19418.5	21434	0	8778	8989.5	9546	10263.5	10914	13677	14200.5	15113.5	15747.5	16978	10303	10731.5	12155.5	12713	14085	-0.265625	2.200245586315329	180	1860	1	{"type":"MultiPoint","coordinates":[]}
768_0	0.23319167	0.20817539	0.15417507	0.018527993245838363	0.45596048	0.4329198	0.39444348	0.014263285207174889	0.0694458	-0.022665098	-0.1427567	0.070380036	7946	8174	8510	8671	8902	13281	12067.895833333334	11322.666666666666	525.2589634957368	9148	9544	9858.5	10027.5	10324	4.5	-0.16448507	-0.20786975	-0.25429824	0.027793140291188102	2	0.35767952	0.18488753	0.02980366	0.10666526046470834	0.05516584	-0.07396431	-0.23005342	0.09427945	-0.16448507	-0.20786975	-0.25429824	0.027793140291188102	0.42974463	0.27601203	0.13562536	0.092267168	-0.16679373	-0.27692437	-0.40134808	0.069704816	0	1	0	0	1	13873	15172	17678	18933	21414	0	8541	9135	9939.5	10380.5	10907	13122	13855	15166.5	15760	16620	10102	10909	12079	12975	13583	0.4202898550724967	-1.167088487	0	1882	1	{"type":"MultiPoint","coordinates":[]}
769_0	0.2237812	0.1891182	0.13389714	0.029350849	0.45746887	0.42573678	0.38156602	0.022132916	0.048350856	-0.06812211	-0.19373634	0.074084482	7997	8097	8265	8625	8817	12456.333333333334	11866.935897435897	10226.666666666666	549.7986949	9198	9365	9621	9888	9931	51.30005	-0.10004486	-0.18154301	-0.23625828	0.035940845368572345	2	0.42158613	0.24555382	0.066380255	0.10667391701924173	0.014129444	-0.13792019	-0.2935566	0.091219631	-0.10004486	-0.18154301	-0.23625828	0.035940845368572345	0.48055065	0.31649926	0.17860895	0.097170865	-0.22287284	-0.31127527	-0.43264264	0.068682696	0	1	0	0	1	15824	16433	17870	19917	22612	0	8368	8741	9030	10541	10702	13115	13286	14011	14713	15572	9831	10329	10530	12149	12750	4.8550724637680105	-2.916246979	205	2597	17	{"type":"MultiPoint","coordinates":[]}
770_0	0.2637697	0.21509121	0.14422077	0.024223246	0.47344047	0.43591318	0.38571626	0.020217223873323892	0.05833272	-0.037281502	-0.16581964	0.066201126	7906	8303	8510	8655	8862	13267	12328.862745098038	11620	472.04648406897724	9304	9501	9861	10040	10214	43.799927	-0.18321931	-0.21624187	-0.2592862	0.026169302269765243	2	0.3864233	0.21096072	0.059029445	0.094256362	0.030141119	-0.09665613	-0.25188103	0.083149526	-0.18321931	-0.21624187	-0.2592862	0.026169302269765243	0.45508713	0.3034096	0.17210469	0.088969648	-0.21848579	-0.30596772	-0.41877246	0.061988938	0	1	0	0	1	15925	16863	18062	20800	22711	0	8505	9407	9832	10440	11117	13619	14356	15311	16199	16505	10342	11583	11965	12814	13709	0.043478261	-1.988232988	0	1906	3	{"type":"MultiPoint","coordinates":[]}
771_0	0.2578857	0.22042051	0.11280549	0.033629174339101585	0.46002036	0.43372163	0.38357365	0.017800154736787775	0.11051007	0.027572302	-0.08994709	0.057571689	7881	8563	8868	9421	9543	14806.333333333334	12966.19298245614	9566.333333333334	1110.4173366749062	9581	10022	10225	10758	11085	20.900024	-0.117658995	-0.2376511	-0.2955529	0.046431427187623296	2	0.2908022	0.1083054	-0.03929615	0.094481021	0.09471062	-0.008654606	-0.17185146	0.078782673	-0.117658995	-0.2376511	-0.2955529	0.046431427187623296	0.36854514	0.2276329	0.1297241	0.073414147	-0.13455704	-0.24571812	-0.3443501	0.052429513312567635	0	1	0	0	1	14632	16593	17081	17761	20314	0	9373	9809	10661	11850	12137	14016	15232	17075	18735	19435	11161	12231	13847	15829	16742	-2.072463768	0.4441230540460218	81	1773	6	{"type":"MultiPoint","coordinates":[]}
772_0	0.20383759	0.1796088	0.06374707	0.035283621	0.4434202	0.4180129	0.36708665	0.020502905	0.045625687	-0.019173004	-0.101483025	0.052339922	7616	8099	8318.5	8761	8805	12703	11716.79761904762	8796.166666666666	904.8977430139472	9467	9593	9818	10047	10354	0	-0.052018546	-0.18091588	-0.22315007	0.041871937	2	0.30749586	0.1791542	0.07454011	0.083400892	0.012668947	-0.07860934	-0.17727852	0.068154918	-0.052018546	-0.18091588	-0.22315007	0.041871937	0.3678244	0.2534586	0.14171907	0.078405249	-0.13016862	-0.25559685	-0.33354452	0.05837271	0	1	0	0	1	15158	15512	16499.5	18307	19282	0	8755	9112	9703.5	10584	11014	13238	13487	14347.5	15547	15819	10033	10393	11760	12855	13231	0.6231884057970092	2.0371597249090416	270	1867	3	{"type":"MultiPoint","coordinates":[]}
773_0	0.29616505	0.24551931	0.20218137	0.025355469827512744	0.50027955	0.46101713	0.42024794	0.022454644111931352	0.015630197	-0.10856522	-0.2106539	0.069008956	8318	8409	8453	8544	9029	14320	13062.176470588236	12172.5	650.6717681779925	9562	9812	10022	10354	10679	6.800049	-0.1987528	-0.21763305	-0.26068935	0.015105163094047747	2	0.46187866	0.32389703	0.16426285	0.093781175	-0.035163347	-0.18224497	-0.29763174	0.080985563	-0.1987528	-0.21763305	-0.26068935	0.015105163094047747	0.5456948	0.40669465	0.24620527	0.090294786	-0.27360705	-0.38383612	-0.49127108	0.064442202	0	1	0	0	1	19091	20194	21533	25918	28653	0	8817	8938	9225	9654	10965	14595	14955	15579	16313	16786	10732	11043	11194	11562	13237	-7.202898551	0.4228633089555125	43	2267	16	{"type":"MultiPoint","coordinates":[]}
774_0	0.24737202	0.1979063	0.0760051	0.052900282460958244	0.45205733	0.42781442	0.3756361	0.023424892044825025	0.08606673	-0.013046045	-0.1113751	0.064177889	7691	8149	8432	8693.5	9091	13729.666666666666	11617	8836.666666666666	1329.8984732204372	8456	9260	9516.5	9729.5	10338	14.699951	-0.057082694	-0.19959834	-0.29916617	0.07090282	2	0.31981602	0.16308483	0.038177915	0.084711504	0.06921081	-0.057044934	-0.18868145	0.085340991	-0.057082694	-0.19959834	-0.29916617	0.07090282	0.3915241	0.25155756	0.16641286	0.070068332	-0.16689295	-0.2543175	-0.35478938	0.050949495561285446	0	1	0	0	1	13216	14822.5	16450	17109	18906	0	7975	8872.5	9466.5	10091.5	11563	9614	13814.5	14752	16097.5	17013	8289	10577.5	11593	13138	13664	-2.695652174	1.0486303337708147	90	1902	2	{"type":"MultiPoint","coordinates":[]}
775_0	0.21103735	0.17973086	0.07499014	0.033958305	0.44737923	0.41836846	0.37254453	0.021141706954138566	0.049146544	-0.021895137	-0.10574885	0.056751723	7980	8127	8443	8792	8842	16144.5	12050.75	8907.5	1417.6555410729775	9470	9654	9876.5	10086	10355	0.4000244	-0.06253829	-0.18005176	-0.22739285	0.039712255	2	0.31766495	0.1842078	0.07104633	0.08824432	0.014863509	-0.0822529	-0.18531074	0.071305856	-0.06253829	-0.18005176	-0.22739285	0.039712255	0.37906522	0.2568504	0.15449584	0.081708182	-0.14226027	-0.2581641	-0.34395567	0.058959908	0	1	0	0	1	15211	15522	17288.5	18839	19931	0	8735	9118	9628.5	10960	11173	13408	13623	14501	15670	16023	10066	10351	11672	13193	13440	-0.782608696	-1.167052307	180	1866	1	{"type":"MultiPoint","coordinates":[]}
776_0	0.24025312	0.21304739	0.1752331	0.020572132	0.4450262	0.43234858	0.40359676	0.010624574113949596	0.090961136	0.013160237	-0.03452381	0.042437895399847624	8281	8365	8712.5	9361	9582	14574	12637.750000000002	11186.166666666666	1203.8902001790866	9433	9502	9934.5	10866	11699	6.9000244	-0.17227684	-0.22246061	-0.29794863	0.039132231	2	0.22116478	0.14345866	0.045947652	0.057251486592163496	0.07164195	-0.027569635	-0.10138199	0.056262863	-0.17227684	-0.22246061	-0.29794863	0.039132231	0.29162192	0.23891267	0.15845521	0.043137711115056876	-0.21247178	-0.24878986	-0.2783505	0.023086979	0	1	0	0	1	14990	16166	16759.5	17403	20402	0	9215	9250	10205	11636	12428	13863	14286	16002.5	17732	18904	11072	11289	12745.5	14066	14985	0.9855072463767556	-1.659408004	180	1873	2	{"type":"MultiPoint","coordinates":[]}
777_0	0.24535143	0.20227568	0.151559	0.025467617	0.45784602	0.43143547	0.39247063	0.015785295006149332	0.050023533	-0.027051546	-0.11738073	0.047548292809106246	8043	8166	8333.5	8652	8994	13126	11917.380952380956	10152.5	758.5214456076061	9272	9385	9840	10133	10416	0	-0.119780436	-0.1976979	-0.26281327	0.033883935	2	0.32684815	0.20225494	0.07475177	0.062292868	0.03506261	-0.08270624	-0.20455974	0.062565705	-0.119780436	-0.1976979	-0.26281327	0.033883935	0.40736657	0.2796898	0.17794172	0.057632002	-0.21040064	-0.27598828	-0.3616328	0.037848160211223315	0	1	0	0	1	15967	16182	16924	18105	18828	0	8960	9205	9729.5	10163	10841	13458	13791	14894	15365	16386	10286	10760	11439	12105	12798	-4	2.4062310701505263	56	1880	3	{"type":"MultiPoint","coordinates":[]}
778_0	0.24595414	0.1994174	0.15065777	0.02419728	0.4705569	0.4347872	0.39409912	0.019901826	0.04535393	-0.08363404	-0.19277507	0.074228897	8084	8103.5	8318.5	8449.5	8484	13007.833333333334	11685.458333333334	10423.833333333334	712.3091691327245	8918	9196.5	9478.5	9672	10066	30.700195	-0.1358765	-0.18025728	-0.22030532	0.021936200557686386	2	0.42429504	0.2628985	-0.007310925	0.12317915595451177	0.038929343	-0.14958993	-0.29328728	0.10098866895486186	-0.1358765	-0.18025728	-0.22030532	0.021936200557686386	0.48193187	0.33614314	0.11238759	0.1077594034933793	-0.13964593	-0.32024416	-0.4320317	0.083355228	0	1	0	0	1	13133	16248.5	18190	22086	25064	0	8706	8798.5	9001	9405.5	9778	12770	13194.5	13703.5	14139.5	14748	9924	10214	10567.5	11246.5	11949	-3.231884058	-1.770167281	354	2235	8	{"type":"MultiPoint","coordinates":[]}
